Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Num_words_text
566733,B000634EZS,ALQ5H21XVQLSI,Gezellige_Poes,0,0,1,1332374400,Expensive!!,continually amazed much stores retailers selling supplies charge basic stuff feline pine exception switched multiple household pine pellets first time ever dont smell urine however dont feline pine your local feed store pound equine bedding pellets about huge savings same stuff,41
10287,B003EML8PM,A5BQKJ2S5XN2,julia brewer,0,3,1,1314921600,"To salty, dident microwave right.",lover pork rinds really looking forward eating fresh ones neathers they dident cook mins like says would that long most would burn crisp that time another thing that really dident appel that taste like they poured tones salt them before they packaged them wanted pork rinds salt wanted salt would just from salt seasons cabnetvery disappointed,56
44944,B000P6G33C,A3HLA02WRLWI5L,Beaver,1,1,1,1318550400,What happened to dijon mustard vinaigrette?,once upon time delouis fils made delicious authentic dijon mustard vinaigrette discovered merits when purchased product whole foods whole foods stopped stocking went online search first time able same product this time much dismay ordered totally different product although name same dijon mustard vinaigrette more french authentic than kraft product glutenous slightly sweet andto make long story shorti threw both bottles,61
138188,B001EQ5BXA,AUA7SU1RW75ST,Betty M Kehrle,14,14,1,1318377600,Disappointed,disappointed havent even used when checked ingredients list line everything little curious they used sodium hydroxide yellow everything natural that what wanted when they arrived read ingredients surprise yellow listed glycerin polysorbate propylene glycol filtered deionized water curcumin polysorbate propylene glycol which used antifreeze arent natural yellow have order yellow from another company that natural colorings hoping arrives before friday frosting cake making nieces birthday very disappointed will purchasing this future,71
263721,B000GAZ0QI,A9GPCR9WJQCCJ,"Jim ""gearhead4""",3,4,1,1296518400,This could cure my addiction to chocolate,actually this product could help think thinbr whenever have craving chocolate could take bite these barsbr then would thats enoughbr problem with this plan would soon realize there other real chocolate options want good substitute chocolate bars chips truffles this,40
223119,B000UUWECC,A32T1M9J8J9XPG,"Maria Paris ""Paris""",1,1,1,1319846400,I loved Everything until I got SICK!,been coconut water couple months drinking much because refreshing love tastebr notice weird smell from carton tastes normal until sick stomach bloated like months pregnant lots pain cramps today second sick already call company they took info waiting answer theres many issues with this water please careful drinking coconut water feeling very well please report,55
162153,B002CENRLG,A623P4VMDWAF1,Jon,6,8,1,1302220800,Too good to be true.,wanted love these because caloriefree pasta sounds amazing they just weird gross didnt mind fishy smell because rinses right away expected them have flavor because they supposed absorb whatever sauce yummy spicy peanut sauce them texture just sucks like rubber clear noodles look exactly like squid texture slimy yuck dumped them trash,52
59643,B000W5SLB8,A25424QZ8NHIIJ,"Harry Houdini ""No jail can hold me!!!""",7,21,1,1287964800,It gave my dog the runs.,bought taste wild after reading good reviews amazon really seemed like well with eating bought second again seemed like itbut developed terrible case diarrhea chicken rice while things calmed down switched science diet sensitive stomachs then eukanuba retrievers sadie flat coated retriever tummy troubles went away after finishing those bags restarted taste wildand diarrhea returned looked different variablesand really seems this particular food that caused problembr wont buying again fact throwing away what have left,75
467711,B0009TMZIM,A39494333USKRC,Matthew J. Autrey,1,1,1,1344729600,Not Worth the Money,only great thing about this product that tins nice inside about quality think there more stems twigs than leaves ended throwing away reusing tinsbr have relative dont like this great gift them otherwise continue searching,35
244769,B0049AH2Z8,A4IL0CLL27Q33,D. Brennan,0,0,1,1350950400,Pricing is out of line - 2X the price of buying them from Nespresso,order same products online from nespresso approx 25br nespresso makes great machines great coffee pods these offers amazon however mostly from third party vendors they prey people dont know better charging price ordering pods directly from nespresso have been ordering through nespressos website couple years their shipping times always fast reliable many things through amazon nespresso pods,57
227348,B00457LHCY,A3D2PJC9CF87WP,IA,12,20,1,1299369600,Absolute garbage - even the non-diet ones contain artificial sweeteners,rarely give anything star review amazon would allow give stars thats what they getting this assortment came free with sodastream every single contains artificial sweetener they taste absolutely disgusting dont even think about,33
36910,B000H7CURW,A2YHEZAK2FECGD,"Hue Ngo ""gypsyhue""",3,14,1,1188864000,Not healthy,this product should described clearly front package inside after revealedthat contains partially hydrogenated also feel that should organic natural section amazons grocery,22
339244,B005A1LJ04,A2KUUIJ52MWDAS,K. B. Fenner,0,0,1,1320624000,"Yuck, and I liked the Appletini!",resemblance between this beverage margarita purely coincidental there touch salt sort cleaning product green kind tastes like honeydew melon family agreed that idea what supposed taste like might mind much honeydew honeydew melon margarita suppose somewhat resembles gatorade color though saltybr even liked appletini flavor although have never drunk actual appletinicontemplating doing conjures technicolor yawns from youth this margarita flavor dreadful there free lunch calorie margarita,66
426144,B000G6XFKA,A2FX1213DOZGVU,Lou Zerr,0,1,1,1279411200,It's a Huge LIE!!,devils revenge time hottest sauce world manufacturers have since dumbed down just average habanero sauce would estimate that takes drops equal previous recipe kidding they even made hole bottle bigger really sucks,32
320929,B000VH3ZYU,A43PMOHEOHDPS,sooz44,5,6,1,1197072000,disgusting,after years taking many brands brewers yeast regularly recommending anyone would listen never expected find forumlation that comletely unpalatable taste this brand foul manufacturer should ashamed their label,28
129982,B002RTB0H4,A26MZUISRSKSRL,"Amerikangirl ""ErikSue""",0,0,1,1340582400,Tasteless Tea,sorry purchased 24pack this keurig absolutely tasteless celestial seasonings sleepytime superior every before switched keurig used stash camomile great this tepid tasteless never going order bigelow product keurig expensive waste right sleepytime espresso shot bigelow camomile 24pack love camomile dont this,41
142756,B002WDCCU4,ATCOP1Z93HDSN,"Jodi L. Ashlock ""jamminjodi""",0,0,1,1331337600,Coffee grounds everywhere - more disappointment from Tassimo!,bought this item have received tassimo exploding tdiscs this blew coffee grounds everywhere coffee what waste getting ready dishwasher will never another bosch product disappointed with their tassimo products customer service horrid,32
499366,B00279XBJY,A1260GRZDL3KKT,sjusto,0,0,1,1325548800,tastes awful,huge jasmine green this just plain awful tastes like they would have just spilled bottle cheap womens perfume over green bags smell totally artificial taste would recommend anyone unless like idea drinking perfume,33
228324,B003VXHGPK,A222AGYJ4N33F7,Greg Keats,2,4,1,1292976000,Ewwwww!!!!,really blends this stuff decides that good this nastyness quick phrase stale airline coffee like that flavor then will love this dont like thin cardboard soaked never washed water came from canteen flavored coffee then wont like this either would give this zero stars could likely worst coffee that have ever hope wolfy reads this name package expected more know signature products awesome thanks saving next time package says extra bold doesnt taste extra bold almost like they some ground instant powder make stronger,84
433838,B00434KQJ4,A1KOT8QF046CCQ,J. A. Lynn,0,0,1,1333152000,Will Not Buy Again,usually like betty crocker meals this first last time will this followed every step directions throw whole meal there almost chicken veggies rice came like hard little pellets that into roof mouth stuck between teethbr reluctant even give remaining packs local food bank hate idea throwing food will avoid rice dishes from after this,54
441867,B004E4HUMY,A3S87ZOPB3UM9N,atmj,1,2,1,1329696000,Not even remotely tasting like sweet tea,okay this sounded like cool idea first liquid have ever tasted love sweet could enjoy calorie free whats love well unfortunately this product live expectations even remotelybr squirt into glass cold water tasted like slightly sweet cold waterbr squirts into glass cold water tasted like even sweeter cold water with vague after tastebr three squirts into glass cold water tasted like very sweet cold water with nasty aftertastebr understand other flavors quite good based reviews this,76
